timestamp_utc	device_sample
2026-08-03T17:58:30Z	card0,100,17,10,N/A,0;;
2026-08-03T17:58:32Z	card0,99,17,2,N/A,0;;
2026-08-03T17:58:33Z	card0,99,17,14,N/A,0;;
2026-08-03T17:58:34Z	card0,100,17,2,N/A,0;;
2026-08-03T17:58:35Z	card0,99,17,17,N/A,0;;
2026-08-03T17:58:36Z	card0,100,17,16,N/A,0;;
2026-08-03T17:58:37Z	card0,100,17,2,N/A,0;;
2026-08-03T17:58:38Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:39Z	card0,99,17,2,N/A,0;;
2026-08-03T17:58:41Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:42Z	card0,100,17,17,N/A,0;;
2026-08-03T17:58:43Z	card0,100,17,29,N/A,0;;
2026-08-03T17:58:44Z	card0,100,17,15,N/A,0;;
2026-08-03T17:58:45Z	card0,99,17,2,N/A,0;;
2026-08-03T17:58:46Z	card0,100,17,2,N/A,0;;
2026-08-03T17:58:47Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:48Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:50Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:51Z	card0,99,17,16,N/A,0;;
2026-08-03T17:58:52Z	card0,99,17,16,N/A,0;;
2026-08-03T17:58:53Z	card0,99,17,16,N/A,0;;
2026-08-03T17:58:54Z	card0,100,17,17,N/A,0;;
2026-08-03T17:58:55Z	card0,99,17,15,N/A,0;;
2026-08-03T17:58:56Z	card0,100,17,15,N/A,0;;
2026-08-03T17:58:58Z	card0,99,17,16,N/A,0;;
2026-08-03T17:58:59Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:00Z	card0,99,17,13,N/A,0;;
2026-08-03T17:59:01Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:02Z	card0,100,17,2,N/A,0;;
2026-08-03T17:59:03Z	card0,99,17,79,N/A,0;;
2026-08-03T17:59:04Z	card0,100,17,15,N/A,0;;
2026-08-03T17:59:05Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:07Z	card0,99,17,2,N/A,0;;
2026-08-03T17:59:08Z	card0,99,17,63,N/A,0;;
2026-08-03T17:59:09Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:10Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:11Z	card0,91,17,14,N/A,0;;
2026-08-03T17:59:12Z	card0,96,17,2,N/A,0;;
2026-08-03T17:59:13Z	card0,98,17,22,N/A,0;;
2026-08-03T17:59:14Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:16Z	card0,97,17,15,N/A,0;;
2026-08-03T17:59:17Z	card0,97,17,15,N/A,0;;
2026-08-03T17:59:18Z	card0,97,17,15,N/A,0;;
2026-08-03T17:59:19Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:20Z	card0,99,17,2,N/A,0;;
2026-08-03T17:59:21Z	card0,99,17,14,N/A,0;;
2026-08-03T17:59:22Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:24Z	card0,98,17,5,N/A,0;;
2026-08-03T17:59:25Z	card0,87,17,11,N/A,0;;
2026-08-03T17:59:26Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:27Z	card0,98,17,1,N/A,0;;
2026-08-03T17:59:28Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:29Z	card0,99,17,6,N/A,0;;
2026-08-03T17:59:30Z	card0,99,17,17,N/A,0;;
2026-08-03T17:59:31Z	card0,96,17,0,N/A,0;;
2026-08-03T17:59:33Z	card0,94,17,14,N/A,0;;
2026-08-03T17:59:34Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:35Z	card0,90,17,58,N/A,0;;
2026-08-03T17:59:36Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:37Z	card0,99,17,13,N/A,0;;
2026-08-03T17:59:38Z	card0,99,17,2,N/A,0;;
2026-08-03T17:59:39Z	card0,98,17,16,N/A,0;;
2026-08-03T17:59:41Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:42Z	card0,99,17,2,N/A,0;;
2026-08-03T17:59:43Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:44Z	card0,98,17,15,N/A,0;;
2026-08-03T17:59:45Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:46Z	card0,99,17,14,N/A,0;;
2026-08-03T17:59:47Z	card0,99,17,12,N/A,0;;
2026-08-03T17:59:48Z	card0,100,17,2,N/A,0;;
2026-08-03T17:59:50Z	card0,99,17,16,N/A,0;;
2026-08-03T17:59:51Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:52Z	card0,99,17,64,N/A,0;;
2026-08-03T17:59:53Z	card0,100,17,4,N/A,0;;
2026-08-03T17:59:54Z	card0,99,17,2,N/A,0;;
2026-08-03T17:59:55Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:56Z	card0,100,17,2,N/A,0;;
2026-08-03T17:59:57Z	card0,99,17,15,N/A,0;;
2026-08-03T17:59:59Z	card0,99,17,27,N/A,0;;
2026-08-03T18:00:00Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:01Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:02Z	card0,99,17,1,N/A,0;;
2026-08-03T18:00:03Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:04Z	card0,90,17,14,N/A,0;;
2026-08-03T18:00:05Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:07Z	card0,99,17,4,N/A,0;;
2026-08-03T18:00:08Z	card0,99,17,23,N/A,0;;
2026-08-03T18:00:09Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:10Z	card0,90,17,14,N/A,0;;
2026-08-03T18:00:11Z	card0,99,17,3,N/A,0;;
2026-08-03T18:00:12Z	card0,99,17,46,N/A,0;;
2026-08-03T18:00:13Z	card0,99,17,14,N/A,0;;
2026-08-03T18:00:14Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:16Z	card0,100,17,2,N/A,0;;
2026-08-03T18:00:17Z	card0,99,17,16,N/A,0;;
2026-08-03T18:00:18Z	card0,99,17,1,N/A,0;;
2026-08-03T18:00:19Z	card0,99,17,78,N/A,0;;
2026-08-03T18:00:20Z	card0,100,17,35,N/A,0;;
2026-08-03T18:00:21Z	card0,100,17,25,N/A,0;;
2026-08-03T18:00:22Z	card0,100,17,18,N/A,0;;
2026-08-03T18:00:23Z	card0,99,17,17,N/A,0;;
2026-08-03T18:00:25Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:26Z	card0,99,17,8,N/A,0;;
2026-08-03T18:00:27Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:28Z	card0,100,17,15,N/A,0;;
2026-08-03T18:00:29Z	card0,99,17,17,N/A,0;;
2026-08-03T18:00:30Z	card0,100,17,2,N/A,0;;
2026-08-03T18:00:31Z	card0,99,17,12,N/A,0;;
2026-08-03T18:00:33Z	card0,100,17,2,N/A,0;;
2026-08-03T18:00:34Z	card0,100,17,33,N/A,0;;
2026-08-03T18:00:35Z	card0,99,17,26,N/A,0;;
2026-08-03T18:00:36Z	card0,99,17,16,N/A,0;;
2026-08-03T18:00:37Z	card0,100,17,15,N/A,0;;
2026-08-03T18:00:38Z	card0,98,17,10,N/A,0;;
2026-08-03T18:00:39Z	card0,100,17,16,N/A,0;;
2026-08-03T18:00:40Z	card0,98,17,15,N/A,0;;
2026-08-03T18:00:42Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:43Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:44Z	card0,99,17,54,N/A,0;;
2026-08-03T18:00:45Z	card0,99,17,50,N/A,0;;
2026-08-03T18:00:46Z	card0,100,17,15,N/A,0;;
2026-08-03T18:00:47Z	card0,100,17,12,N/A,0;;
2026-08-03T18:00:48Z	card0,98,17,73,N/A,0;;
2026-08-03T18:00:50Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:51Z	card0,99,17,16,N/A,0;;
2026-08-03T18:00:52Z	card0,99,17,16,N/A,0;;
2026-08-03T18:00:53Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:54Z	card0,99,17,2,N/A,0;;
2026-08-03T18:00:55Z	card0,99,17,16,N/A,0;;
2026-08-03T18:00:56Z	card0,99,17,15,N/A,0;;
2026-08-03T18:00:57Z	card0,99,17,59,N/A,0;;
2026-08-03T18:00:59Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:00Z	card0,99,17,4,N/A,0;;
2026-08-03T18:01:01Z	card0,99,17,1,N/A,0;;
2026-08-03T18:01:02Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:03Z	card0,99,17,84,N/A,0;;
2026-08-03T18:01:04Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:05Z	card0,99,17,3,N/A,0;;
2026-08-03T18:01:07Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:08Z	card0,99,17,2,N/A,0;;
2026-08-03T18:01:09Z	card0,99,17,33,N/A,0;;
2026-08-03T18:01:10Z	card0,100,17,24,N/A,0;;
2026-08-03T18:01:11Z	card0,100,17,15,N/A,0;;
2026-08-03T18:01:12Z	card0,100,17,1,N/A,0;;
2026-08-03T18:01:13Z	card0,99,17,17,N/A,0;;
2026-08-03T18:01:14Z	card0,100,17,2,N/A,0;;
2026-08-03T18:01:16Z	card0,99,17,14,N/A,0;;
2026-08-03T18:01:17Z	card0,99,17,2,N/A,0;;
2026-08-03T18:01:18Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:19Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:20Z	card0,99,17,16,N/A,0;;
2026-08-03T18:01:21Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:22Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:23Z	card0,98,17,2,N/A,0;;
2026-08-03T18:01:25Z	card0,99,17,2,N/A,0;;
2026-08-03T18:01:26Z	card0,99,17,88,N/A,0;;
2026-08-03T18:01:27Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:28Z	card0,99,17,11,N/A,0;;
2026-08-03T18:01:29Z	card0,100,17,16,N/A,0;;
2026-08-03T18:01:30Z	card0,99,17,7,N/A,0;;
2026-08-03T18:01:31Z	card0,100,17,15,N/A,0;;
2026-08-03T18:01:33Z	card0,99,17,17,N/A,0;;
2026-08-03T18:01:34Z	card0,100,17,15,N/A,0;;
2026-08-03T18:01:35Z	card0,99,17,16,N/A,0;;
2026-08-03T18:01:36Z	card0,99,17,2,N/A,0;;
2026-08-03T18:01:37Z	card0,100,17,2,N/A,0;;
2026-08-03T18:01:38Z	card0,99,17,59,N/A,0;;
2026-08-03T18:01:39Z	card0,99,17,16,N/A,0;;
2026-08-03T18:01:40Z	card0,99,17,0,N/A,0;;
2026-08-03T18:01:42Z	card0,97,17,15,N/A,0;;
2026-08-03T18:01:43Z	card0,99,17,15,N/A,0;;
2026-08-03T18:01:44Z	card0,98,17,2,N/A,0;;
2026-08-03T18:01:45Z	card0,97,17,2,N/A,0;;
2026-08-03T18:01:46Z	card0,98,17,16,N/A,0;;
2026-08-03T18:01:47Z	card0,98,17,16,N/A,0;;
2026-08-03T18:01:48Z	card0,100,17,15,N/A,0;;
2026-08-03T18:01:49Z	card0,99,17,8,N/A,0;;
2026-08-03T18:01:51Z	card0,99,17,4,N/A,0;;
2026-08-03T18:01:52Z	card0,100,17,15,N/A,0;;
2026-08-03T18:01:53Z	card0,99,17,17,N/A,0;;
2026-08-03T18:01:54Z	card0,98,17,1,N/A,0;;
2026-08-03T18:01:55Z	card0,98,17,15,N/A,0;;
2026-08-03T18:01:56Z	card0,99,17,30,N/A,0;;
2026-08-03T18:01:57Z	card0,99,17,2,N/A,0;;
2026-08-03T18:01:59Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:00Z	card0,98,17,35,N/A,0;;
2026-08-03T18:02:01Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:02Z	card0,98,17,15,N/A,0;;
2026-08-03T18:02:03Z	card0,99,17,16,N/A,0;;
2026-08-03T18:02:04Z	card0,90,17,81,N/A,0;;
2026-08-03T18:02:05Z	card0,100,17,16,N/A,0;;
2026-08-03T18:02:06Z	card0,99,17,5,N/A,0;;
2026-08-03T18:02:08Z	card0,91,17,14,N/A,0;;
2026-08-03T18:02:09Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:10Z	card0,99,17,30,N/A,0;;
2026-08-03T18:02:11Z	card0,90,17,21,N/A,0;;
2026-08-03T18:02:12Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:13Z	card0,99,17,11,N/A,0;;
2026-08-03T18:02:14Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:16Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:17Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:18Z	card0,99,17,34,N/A,0;;
2026-08-03T18:02:19Z	card0,99,17,5,N/A,0;;
2026-08-03T18:02:20Z	card0,99,17,8,N/A,0;;
2026-08-03T18:02:21Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:22Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:23Z	card0,99,17,17,N/A,0;;
2026-08-03T18:02:25Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:26Z	card0,99,17,27,N/A,0;;
2026-08-03T18:02:27Z	card0,100,17,16,N/A,0;;
2026-08-03T18:02:28Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:29Z	card0,99,17,88,N/A,0;;
2026-08-03T18:02:30Z	card0,100,17,16,N/A,0;;
2026-08-03T18:02:31Z	card0,99,17,13,N/A,0;;
2026-08-03T18:02:32Z	card0,99,17,38,N/A,0;;
2026-08-03T18:02:34Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:35Z	card0,99,17,79,N/A,0;;
2026-08-03T18:02:36Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:37Z	card0,99,17,8,N/A,0;;
2026-08-03T18:02:38Z	card0,99,17,22,N/A,0;;
2026-08-03T18:02:39Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:40Z	card0,99,17,16,N/A,0;;
2026-08-03T18:02:42Z	card0,98,17,15,N/A,0;;
2026-08-03T18:02:43Z	card0,99,17,17,N/A,0;;
2026-08-03T18:02:44Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:45Z	card0,99,17,52,N/A,0;;
2026-08-03T18:02:46Z	card0,90,17,14,N/A,0;;
2026-08-03T18:02:47Z	card0,99,17,2,N/A,0;;
2026-08-03T18:02:48Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:49Z	card0,99,17,51,N/A,0;;
2026-08-03T18:02:51Z	card0,98,17,2,N/A,0;;
2026-08-03T18:02:52Z	card0,99,17,15,N/A,0;;
2026-08-03T18:02:53Z	card0,99,17,27,N/A,0;;
2026-08-03T18:02:54Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:55Z	card0,100,17,1,N/A,0;;
2026-08-03T18:02:56Z	card0,99,17,27,N/A,0;;
2026-08-03T18:02:57Z	card0,100,17,15,N/A,0;;
2026-08-03T18:02:59Z	card0,99,17,11,N/A,0;;
2026-08-03T18:03:00Z	card0,100,17,16,N/A,0;;
2026-08-03T18:03:01Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:02Z	card0,100,17,15,N/A,0;;
2026-08-03T18:03:03Z	card0,99,17,37,N/A,0;;
2026-08-03T18:03:04Z	card0,100,17,2,N/A,0;;
2026-08-03T18:03:05Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:06Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:08Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:09Z	card0,99,17,32,N/A,0;;
2026-08-03T18:03:10Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:11Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:12Z	card0,100,17,17,N/A,0;;
2026-08-03T18:03:13Z	card0,100,17,15,N/A,0;;
2026-08-03T18:03:14Z	card0,99,17,1,N/A,0;;
2026-08-03T18:03:15Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:17Z	card0,100,17,15,N/A,0;;
2026-08-03T18:03:18Z	card0,99,17,17,N/A,0;;
2026-08-03T18:03:19Z	card0,100,17,15,N/A,0;;
2026-08-03T18:03:20Z	card0,100,17,1,N/A,0;;
2026-08-03T18:03:21Z	card0,99,17,1,N/A,0;;
2026-08-03T18:03:22Z	card0,100,17,2,N/A,0;;
2026-08-03T18:03:23Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:25Z	card0,100,17,15,N/A,0;;
2026-08-03T18:03:26Z	card0,99,17,1,N/A,0;;
2026-08-03T18:03:27Z	card0,57,17,8,N/A,0;;
2026-08-03T18:03:28Z	card0,88,17,14,N/A,0;;
2026-08-03T18:03:29Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:30Z	card0,99,17,2,N/A,0;;
2026-08-03T18:03:31Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:32Z	card0,99,17,2,N/A,0;;
2026-08-03T18:03:34Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:35Z	card0,99,17,3,N/A,0;;
2026-08-03T18:03:36Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:37Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:38Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:39Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:40Z	card0,100,17,3,N/A,0;;
2026-08-03T18:03:42Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:43Z	card0,100,17,16,N/A,0;;
2026-08-03T18:03:44Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:45Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:46Z	card0,91,17,14,N/A,0;;
2026-08-03T18:03:47Z	card0,99,17,8,N/A,0;;
2026-08-03T18:03:48Z	card0,96,17,15,N/A,0;;
2026-08-03T18:03:49Z	card0,99,17,89,N/A,0;;
2026-08-03T18:03:51Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:52Z	card0,99,17,82,N/A,0;;
2026-08-03T18:03:53Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:54Z	card0,99,17,15,N/A,0;;
2026-08-03T18:03:55Z	card0,99,17,3,N/A,0;;
2026-08-03T18:03:56Z	card0,99,17,1,N/A,0;;
2026-08-03T18:03:57Z	card0,99,17,16,N/A,0;;
2026-08-03T18:03:59Z	card0,99,17,16,N/A,0;;
2026-08-03T18:04:00Z	card0,99,17,8,N/A,0;;
2026-08-03T18:04:01Z	card0,100,17,15,N/A,0;;
2026-08-03T18:04:02Z	card0,99,17,13,N/A,0;;
2026-08-03T18:04:03Z	card0,100,17,15,N/A,0;;
2026-08-03T18:04:04Z	card0,99,17,13,N/A,0;;
2026-08-03T18:04:05Z	card0,99,17,4,N/A,0;;
2026-08-03T18:04:06Z	card0,100,17,84,N/A,0;;
2026-08-03T18:04:08Z	card0,99,17,6,N/A,0;;
2026-08-03T18:04:09Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:10Z	card0,100,17,2,N/A,0;;
2026-08-03T18:04:11Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:12Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:13Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:14Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:15Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:17Z	card0,99,17,16,N/A,0;;
2026-08-03T18:04:18Z	card0,91,17,72,N/A,0;;
2026-08-03T18:04:19Z	card0,100,17,16,N/A,0;;
2026-08-03T18:04:20Z	card0,96,17,22,N/A,0;;
2026-08-03T18:04:21Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:22Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:23Z	card0,99,17,1,N/A,0;;
2026-08-03T18:04:25Z	card0,99,17,16,N/A,0;;
2026-08-03T18:04:26Z	card0,99,17,2,N/A,0;;
2026-08-03T18:04:27Z	card0,99,17,4,N/A,0;;
2026-08-03T18:04:28Z	card0,98,17,65,N/A,0;;
2026-08-03T18:04:29Z	card0,99,17,2,N/A,0;;
2026-08-03T18:04:30Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:31Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:32Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:34Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:35Z	card0,99,17,89,N/A,0;;
2026-08-03T18:04:36Z	card0,99,17,16,N/A,0;;
2026-08-03T18:04:37Z	card0,99,17,12,N/A,0;;
2026-08-03T18:04:38Z	card0,99,17,50,N/A,0;;
2026-08-03T18:04:39Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:40Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:41Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:43Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:44Z	card0,99,17,61,N/A,0;;
2026-08-03T18:04:45Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:46Z	card0,99,17,2,N/A,0;;
2026-08-03T18:04:47Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:48Z	card0,99,17,16,N/A,0;;
2026-08-03T18:04:49Z	card0,99,17,73,N/A,0;;
2026-08-03T18:04:51Z	card0,99,17,45,N/A,0;;
2026-08-03T18:04:52Z	card0,99,17,3,N/A,0;;
2026-08-03T18:04:53Z	card0,99,17,15,N/A,0;;
2026-08-03T18:04:54Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:55Z	card0,100,17,15,N/A,0;;
2026-08-03T18:04:56Z	card0,99,17,17,N/A,0;;
2026-08-03T18:04:57Z	card0,100,17,15,N/A,0;;
2026-08-03T18:04:58Z	card0,100,17,3,N/A,0;;
2026-08-03T18:05:00Z	card0,99,17,59,N/A,0;;
2026-08-03T18:05:01Z	card0,100,17,8,N/A,0;;
2026-08-03T18:05:02Z	card0,99,17,70,N/A,0;;
2026-08-03T18:05:03Z	card0,99,17,4,N/A,0;;
2026-08-03T18:05:04Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:05Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:06Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:07Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:09Z	card0,99,17,14,N/A,0;;
2026-08-03T18:05:10Z	card0,99,17,1,N/A,0;;
2026-08-03T18:05:11Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:12Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:13Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:14Z	card0,98,17,15,N/A,0;;
2026-08-03T18:05:15Z	card0,99,17,17,N/A,0;;
2026-08-03T18:05:17Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:18Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:19Z	card0,99,17,85,N/A,0;;
2026-08-03T18:05:20Z	card0,100,17,2,N/A,0;;
2026-08-03T18:05:21Z	card0,99,17,16,N/A,0;;
2026-08-03T18:05:22Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:23Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:24Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:26Z	card0,99,17,17,N/A,0;;
2026-08-03T18:05:27Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:28Z	card0,99,17,8,N/A,0;;
2026-08-03T18:05:29Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:30Z	card0,99,17,4,N/A,0;;
2026-08-03T18:05:31Z	card0,99,17,67,N/A,0;;
2026-08-03T18:05:32Z	card0,100,17,2,N/A,0;;
2026-08-03T18:05:34Z	card0,99,17,59,N/A,0;;
2026-08-03T18:05:35Z	card0,99,17,16,N/A,0;;
2026-08-03T18:05:36Z	card0,99,17,19,N/A,0;;
2026-08-03T18:05:37Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:38Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:39Z	card0,100,17,15,N/A,0;;
2026-08-03T18:05:40Z	card0,99,17,4,N/A,0;;
2026-08-03T18:05:41Z	card0,100,17,2,N/A,0;;
2026-08-03T18:05:43Z	card0,100,17,16,N/A,0;;
2026-08-03T18:05:44Z	card0,99,17,16,N/A,0;;
2026-08-03T18:05:45Z	card0,99,17,16,N/A,0;;
2026-08-03T18:05:46Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:47Z	card0,99,17,20,N/A,0;;
2026-08-03T18:05:48Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:49Z	card0,99,17,13,N/A,0;;
2026-08-03T18:05:50Z	card0,99,17,17,N/A,0;;
2026-08-03T18:05:52Z	card0,99,17,21,N/A,0;;
2026-08-03T18:05:53Z	card0,99,17,21,N/A,0;;
2026-08-03T18:05:54Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:55Z	card0,99,17,2,N/A,0;;
2026-08-03T18:05:56Z	card0,99,17,15,N/A,0;;
2026-08-03T18:05:57Z	card0,100,17,16,N/A,0;;
2026-08-03T18:05:58Z	card0,99,17,33,N/A,0;;
2026-08-03T18:06:00Z	card0,98,17,3,N/A,0;;
2026-08-03T18:06:01Z	card0,99,17,1,N/A,0;;
2026-08-03T18:06:02Z	card0,99,17,2,N/A,0;;
2026-08-03T18:06:03Z	card0,99,17,16,N/A,0;;
2026-08-03T18:06:04Z	card0,99,17,11,N/A,0;;
2026-08-03T18:06:05Z	card0,99,17,15,N/A,0;;
2026-08-03T18:06:06Z	card0,99,17,5,N/A,0;;
2026-08-03T18:06:07Z	card0,99,17,7,N/A,0;;
2026-08-03T18:06:09Z	card0,99,17,15,N/A,0;;
2026-08-03T18:06:10Z	card0,99,17,2,N/A,0;;
2026-08-03T18:06:11Z	card0,100,17,67,N/A,0;;
2026-08-03T18:06:12Z	card0,99,17,12,N/A,0;;
2026-08-03T18:06:13Z	card0,99,17,1,N/A,0;;
2026-08-03T18:06:14Z	card0,100,17,4,N/A,0;;
2026-08-03T18:06:15Z	card0,99,17,1,N/A,0;;
2026-08-03T18:06:16Z	card0,99,17,16,N/A,0;;
2026-08-03T18:06:18Z	card0,99,17,24,N/A,0;;
2026-08-03T18:06:19Z	card0,100,17,17,N/A,0;;
2026-08-03T18:06:20Z	card0,100,17,15,N/A,0;;
2026-08-03T18:06:21Z	card0,99,17,15,N/A,0;;
2026-08-03T18:06:22Z	card0,99,17,2,N/A,0;;
2026-08-03T18:06:23Z	card0,100,17,2,N/A,0;;
2026-08-03T18:06:24Z	card0,99,17,16,N/A,0;;
2026-08-03T18:06:26Z	card0,100,17,2,N/A,0;;
2026-08-03T18:06:27Z	card0,100,17,3,N/A,0;;
2026-08-03T18:06:28Z	card0,99,17,63,N/A,0;;
2026-08-03T18:06:29Z	card0,99,17,16,N/A,0;;
2026-08-03T18:06:30Z	card0,99,17,73,N/A,0;;
2026-08-03T18:06:31Z	card0,100,17,16,N/A,0;;
2026-08-03T18:06:32Z	card0,100,17,15,N/A,0;;
2026-08-03T18:06:33Z	card0,99,17,15,N/A,0;;
2026-08-03T18:06:35Z	card0,98,17,17,N/A,0;;
2026-08-03T18:06:36Z	card0,100,17,15,N/A,0;;
2026-08-03T18:06:37Z	card0,97,17,69,N/A,0;;
2026-08-03T18:06:38Z	card0,100,17,17,N/A,0;;
2026-08-03T18:06:39Z	card0,100,17,3,N/A,0;;
2026-08-03T18:06:40Z	card0,100,17,3,N/A,0;;
2026-08-03T18:06:41Z	card0,99,17,17,N/A,0;;
2026-08-03T18:06:43Z	card0,100,17,15,N/A,0;;
2026-08-03T18:06:44Z	card0,99,17,16,N/A,0;;
